"","Cond.","Rho","HetInd","a.ps","b.s","K","Nbar","postVar","Method","a.para","cp.para","b.para","beta1.para","a.bias","cp.bias","b.bias","ab.bias","beta1.bias","a.Ebias","cp.Ebias","b.Ebias","ab.Ebias","beta1.Ebias","a.empSE","cp.empSE","b.empSE","beta1.empSE","a.meanSE","cp.meanSE","b.meanSE","beta1.meanSE","a.seRbias","cp.seRbias","b.seRbias","beta1.seRbias","a.CoverageRate","cp.CoverageRate","b.CoverageRate","beta1.CoverageRate","ab.CoverageRate","a.power","a.typeIerror","cp.power","cp.typeIerror","b.power","b.typeIerror","beta1.power","beta1.typeIerror","ab.power","ab.typeIerror","ConvergenceRate","posDefRate"
"86","Cond182","0.9","0","0","0.3","30","80","1.5","CSMMA","0","0.3","0.3","0.1","-0.000198707722003162","-0.00497764345256624","-0.00198724779922153","-0.00013403742427141","-0.000773032366860828","-0.000198707722003162","-0.00829607242094373","-0.00662415933073849","-0.00013403742427141","-0.00773032366860826","0.0220718527777919","0.0206594543516914","0.0204869020956211","0.0203296316247868","0.0225771353492905","0.0203130444284501","0.0207719420041276","0.0207354823045645","0.0228926215023955","-0.0167676220941901","0.01391327528077","0.0199635038779018","0.956857694784289","0.945267224726336","0.947842884739214","0.956213779781069","1",NA,"0.0431423052157115","1",NA,"1",NA,"0.994526722472634",NA,NA,"0.0412105602060528","1","0.6212"
"87","Cond183","0.9","0","0.6","0","30","80","1.5","CSMMA","0.3","0.3","0","0.1","-0.00397224689440195","-0.00446169346469589","0.000854717536509657","0.000482482956092239","-0.000766079955660637","-0.00662041149066983","-0.00743615577449323","0.000854717536509657","0.000482482956092239","-0.00766079955660637","0.0200416203508667","0.0223052911241279","0.0240299294425286","0.0214489443354043","0.020731575539952","0.0223608736537152","0.0238053683241076","0.0214280198710598","0.0344261180985536","0.00249189886282783","-0.0093450594167571","-0.000975547514943","0.952179570592062","0.948275862068966","0.94014313597918","0.949902407286923","0.999674690956409","1",NA,"1",NA,NA,"0.0598568640208198","0.987963565387118",NA,NA,"0.0585556278464541","1","0.6148"
"88","Cond184","0.9","0","0.6","0.3","30","80","1.5","CSMMA","0.3","0.3","0.3","0.1","-0.00596198946861247","-0.00503772518119447","0.000200863192799343","-0.00169928928413039","-0.000709267132106442","-0.00993664911435414","-0.00839620863532416","0.000669543975997759","-0.00944049602294655","-0.00709267132106436","0.0204164981116125","0.0208883962713207","0.0220328575274591","0.0193553586838796","0.0208290803845984","0.0209927754519672","0.0213898333330094","0.0192722610377662","0.0202082781645726","0.00499699351212451","-0.0291847842999202","-0.00429326304258065","0.952905198776758","0.948318042813456","0.937920489296636","0.94525993883792","1","1",NA,"1",NA,"1",NA,"0.996330275229358",NA,"1",NA,"1","0.654"
"89","Cond185","0.45","0","0","0","30","120","1.5","CSMMA","0","0.3","0","0.1","-2.8062686978689e-05","-0.00366262190181656","0.000139941605648815","-4.97196666278866e-05","-0.001145589707071","-2.8062686978689e-05","-0.00610436983636091","0.000139941605648815","-4.97196666278866e-05","-0.01145589707071","0.0194077751291709","0.0178637852224416","0.0185652812187209","0.0182253287672446","0.0189969040079858","0.0176091652095578","0.0188291220884586","0.0180813044951167","-0.0211704390869363","-0.0142534188422711","0.01421152023658","-0.00790242381727215","0.940713683618994","0.945209328463051","0.946895195279573","0.948019106490587","1",NA,"0.0592863163810059","1",NA,NA,"0.0531048047204271","0.998314133183479",NA,NA,"0.000561955605507165","1","0.7118"
"90","Cond186","0.45","0","0","0.3","30","120","1.5","CSMMA","0","0.3","0.3","0.1","-0.000606754672578726","-0.00403583503379982","-0.00155196166753327","-0.000248742014656204","-0.000177040640982316","-0.000606754672578726","-0.00672639172299964","-0.00517320555844414","-0.000248742014656204","-0.00177040640982312","0.0190273851869156","0.0173244472706151","0.0174063824004758","0.0174405821612572","0.0189324766628819","0.0172147835642344","0.017498569090669","0.0175055371184862","-0.00498799614878239","-0.00632999741161465","0.00529614299354234","0.00372435717044601","0.947242841993637","0.946182396606575","0.941675503711559","0.949363732767762","0.999734888653234",NA,"0.0527571580063627","1",NA,"1",NA,"0.999204665959703",NA,NA,"0.0516967126193001","1","0.7544"
"91","Cond187","0.45","0","0.6","0","30","120","1.5","CSMMA","0.3","0.3","0","0.1","-0.00452534382775368","-0.0042867137290613","0.00131231386049689","0.000714764922657598","-0.000695260758673447","-0.00754223971292286","-0.00714452288176885","0.00131231386049689","0.000714764922657598","-0.00695260758673447","0.0173231428084845","0.0195368467590957","0.0201030661970848","0.0180321313435728","0.017494830648186","0.0189734171032641","0.0200107811237492","0.0180996270601953","0.00991089443755056","-0.0288393343500644","-0.00459059689854616","0.00374308035675328","0.944044764188649","0.939515054622968","0.944044764188649","0.947775113242739","0.998934185984546","1",NA,"1",NA,NA,"0.0559552358113509","0.998134825472955",NA,NA,"0.0556887823074873","1","0.7506"
"92","Cond188","0.45","0","0.6","0.3","30","120","1.5","CSMMA","0.3","0.3","0.3","0.1","-0.00309825199803676","-0.00362116025341073","-0.000322342673109778","-0.00115102075780645","-0.000440160893117609","-0.00516375333006118","-0.00603526708901791","-0.00107447557703255","-0.00639455976559144","-0.00440160893117603","0.0177590946025066","0.0185828286198482","0.0185031738296317","0.016882177065852","0.0175398571572847","0.0178045224515941","0.0181108090550735","0.0162201287391398","-0.0123450800915801","-0.0418830837961255","-0.0212052687917683","-0.0392158146505486","0.943922862217711","0.933773154021822","0.938848008119767","0.940877949758944","0.999492514590205","1",NA,"1",NA,"1",NA,"1",NA,"1",NA,"1","0.7882"
"93","Cond189","0.9","0","0","0","30","120","1.5","CSMMA","0","0.3","0","0.1","0.000168725545331731","-0.00314929834475474","0.000492330609990947","-5.14521607904558e-05","-0.000549958838851229","0.000168725545331731","-0.00524883057459125","0.000492330609990947","-5.14521607904558e-05","-0.00549958838851228","0.0190382102116224","0.0174332981084165","0.0186322164945802","0.0183026993014698","0.019067178993222","0.0175680640998804","0.018987039545033","0.0180318087700591","0.00152161265568566","0.00773037841868939","0.0190435233809156","-0.0148005781523722","0.946233624454148","0.953602620087336","0.950873362445415","0.947871179039301","1",NA,"0.0537663755458515","1",NA,NA,"0.0491266375545851","0.997816593886463",NA,NA,"0","1","0.7328"
"94","Cond190","0.9","0","0","0.3","30","120","1.5","CSMMA","0","0.3","0.3","0.1","0.000248399527205785","-0.00409186014587067","-0.0015286955603644","1.27396240916911e-05","-0.00076247516187716","0.000248399527205785","-0.00681976690978451","-0.0050956518678813","1.27396240916911e-05","-0.00762475161877163","0.0187544139399116","0.0177312410392678","0.0177782232854762","0.0174052009367434","0.0189527195866331","0.0171905160971154","0.0176083961491992","0.0175476630880864","0.0105738119760386","-0.0304956060861713","-0.00955253703083587","0.00818503341965083","0.949920508744038","0.936406995230525","0.941706412294648","0.94912559618442","0.999735029146794",NA,"0.0500794912559618","1",NA,"1",NA,"0.998940116587175",NA,NA,"0.0492845786963434","1","0.7548"
"95","Cond191","0.9","0","0.6","0","30","120","1.5","CSMMA","0.3","0.3","0","0.1","-0.00377325803768816","-0.00333732589033089","0.000954077421505756","0.000497883580008615","-0.000328868596595056","-0.00628876339614689","-0.00556220981721811","0.000954077421505756","0.000497883580008615","-0.00328868596595061","0.0176785287251981","0.0193859749180841","0.0205157314363348","0.018242277063955","0.0175118411220702","0.0189543494718659","0.0201812939499443","0.0180948327890549","-0.00942881648800498","-0.0222648305304247","-0.0163015141540685","-0.00808255868405214","0.942159724064739","0.94030246749801","0.939506500397984","0.946139559564871","0.999734677633324","1",NA,"1",NA,NA,"0.0604934996020164","0.997081453966569",NA,NA,"0.0591668877686389","1","0.7538"
"96","Cond192","0.9","0","0.6","0.3","30","120","1.5","CSMMA","0.3","0.3","0.3","0.1","-0.00307269627254678","-0.00305962442563113","-0.000398573094603218","-0.00117199294446444","-0.000298590508414777","-0.00512116045424467","-0.00509937404271854","-0.00132857698201076","-0.0065110719136913","-0.00298590508414784","0.0176201590710633","0.0184260822423209","0.0188449128345395","0.0168559761020922","0.0175294059759499","0.0179026338776989","0.0183056475502713","0.0162836571146872","-0.00515052643664464","-0.0284080119549121","-0.0286159606575549","-0.0339534764369969","0.945513621594601","0.936765808547863","0.935516120969758","0.937015746063484","0.999750062484379","1",NA,"1",NA,"1",NA,"0.999500124968758",NA,"1",NA,"1","0.8002"
"97","Cond97","0.45","0","0","0","5","80","1","PSMMA","-0.000307920623371504","0.311478057691548","-0.000103128277154468","0.103430719279023","0.00947351701168095","-0.001637222134662","0.00205683941581319","-0.000404591095080298","-0.00517674842669923","0.00947351701168095","-0.00262815003213374","0.00205683941581319","-0.000404591095080298","-0.0500503956927342","0.0542541810879983","0.0597116806001651","0.04827366239284","0.0857331145492679","0.0584897877775676","0.0611428380764769","0.0547197317995052","0.0744081664961276","0.0780696824581922","0.0239677976222938","0.133531807763178","-0.132095376596079","0.958057395143488","0.956953642384106","0.960264900662252","0.941501103752759","1",NA,"0.0408388520971302","0.980132450331126",NA,NA,"0.0397350993377483","0.415011037527594",NA,NA,"0.0011037527593819","1","0.1812"
"98","Cond98","0.45","0","0","0.3","5","80","1","PSMMA","0.000276920770522621","0.312411232658287","0.0822120645632048","0.103290442479402","-0.00287215646746559","-0.013208894634166","7.06386921267809e-05","-0.000267830462483331","-0.000314679899855295","-0.00287215646746559","-0.0211402364149527","0.000859225376495407","-0.000267830462483331","-0.00304655389503295","0.056580125026697","0.0692155008749574","0.0472417705962071","0.0780531487950302","0.0583629831744397","0.0605195892538139","0.0544454990000235","0.0700982874197682","0.0315103253466019","-0.125635320285455","0.152486418542381","-0.101915957242823","0.945","0.929","0.972","0.94","1",NA,"0.054","0.975",NA,"0.325",NA,"0.415",NA,NA,"0.001","1","0.2"
"99","Cond99","0.45","0","0.6","0","5","80","1","PSMMA","0.313256502003826","0.314088491979762","0.000149609409284407","0.103756224578727","-0.0151922611747021","-0.018353879152174","-0.000670189915630972","-0.000486155577549295","-0.00417826632993571","-0.0242489159483057","-0.029217688041491","-0.000670189915630972","-0.000486155577549295","-0.0402700305152811","0.0517601852900281","0.065905181637087","0.051975676311555","0.0875456884012562","0.0532220115922213","0.0645540313129916","0.0582415570505358","0.0730528252365918","0.0282422926811833","-0.0205014278169447","0.120554097293927","-0.165546281368397","0.947939262472885","0.953362255965293","0.978308026030369","0.933839479392625","1","1",NA,"0.977223427331887",NA,NA,"0.0216919739696312","0.390455531453362",NA,NA,"0.0162689804772234","1","0.1844"
"100","Cond100","0.45","0","0.6","0.3","5","80","1","PSMMA","0.313494803239016","0.381709377866645","0.0826553880559325","0.10216233076859","-0.011147958827381","-0.0172642130000798","0.000545961878974836","-0.00078257839354753","0.00212398206412887","-0.0177801333741432","-0.0226143422209963","0.0066052787581783","-0.0151006743616977","0.020790266315869","0.052953679074757","0.0596994362691251","0.0480524328913846","0.0741729838884685","0.0528914839195141","0.0600084281789262","0.0563390905424808","0.0663540145000689","-0.00117452000181366","0.00517579275637048","0.172450324624081","-0.105415327501947","0.929723502304147","0.945852534562212","0.964285714285714","0.940092165898618","1","1",NA,"0.998847926267281",NA,"0.293778801843318",NA,"0.456221198156682",NA,"0.277649769585253",NA,"1","0.1736"
"101","Cond101","0.9","0","0","0","5","80","1","PSMMA","0.000107247483175435","0.141347771318374","0.000358757534215119","0.0510015393162763","0.0100405182381517","-0.00728282583063052","0.00207078935688052","1.17506123219789e-05","-0.00170989604797219","0.0100405182381517","-0.0257620822836553","0.00207078935688052","1.17506123219789e-05","-0.0335263615744732","0.0512535484253116","0.0704646246310062","0.0503700380033203","0.100228054914858","0.0575303207810282","0.0629308757754339","0.056792033991845","0.0768552141148994","0.122465127753316","-0.10691533368727","0.127496349875721","-0.23319659171091","0.965405405405405","0.954594594594595","0.963243243243243","0.949189189189189","1",NA,"0.0345945945945946","0.635675675675676",NA,NA,"0.0356756756756757","0.104864864864865",NA,NA,"0","1","0.185"
"102","Cond102","0.9","0","0","0.3","5","80","1","PSMMA","-0.000368065835459402","0.142388813970326","0.0156855352850858","0.0508904660818432","0.00428865448876124","-0.011888217694416","0.0010315204518773","-0.000126522703617318","0.00132308346122363","0.00428865448876124","-0.0417456166777732","0.0657625279041702","-0.000126522703617318","0.0259986508886716","0.0497971076579939","0.0601127850505971","0.049020907512663","0.0758262596087494","0.0568146570629065","0.0633032094386666","0.0568912194491296","0.0735684527476128","0.140922831364205","0.053073973953862","0.160550106797462","-0.0297760547966695","0.966666666666667","0.963440860215054","0.97741935483871","0.951612903225806","1",NA,"0.0333333333333333","0.606451612903226",NA,"0.0344086021505376",NA,"0.12258064516129",NA,NA,"0","1","0.186"
"103","Cond103","0.9","0","0.6","0","5","80","1","PSMMA","0.139126243591456","0.141281268264498","7.37182814135602e-05","0.05104551688437","-0.00809227944789624","-0.00133788920106458","0.000686411268365531","7.91956060024896e-05","-0.0013888992477522","-0.0290825053526898","-0.00473484283337506","0.000686411268365531","7.91956060024896e-05","-0.0272090348482195","0.0518026094037811","0.0625704282712402","0.0490441271602396","0.0777308248257197","0.0559805812264327","0.0637636369633314","0.056974226721344","0.0761409289463325","0.0806517638925468","0.0190698501681757","0.161693153090375","-0.0204538660557359","0.95947426067908","0.960569550930997","0.96604600219058","0.949616648411829","1","0.670317634173056",NA,"0.636363636363636",NA,NA,"0.0339539978094195","0.135815991237678",NA,NA,"0.00547645125958379","1","0.1826"
"104","Cond104","0.9","0","0.6","0.3","5","80","1","PSMMA","0.1394505878126","0.18716945879827","0.0157453309950904","0.0556563391290145","-0.00374579629349491","-0.0147016741085068","0.000154704220092663","4.72863009844241e-05","-0.000643246504528299","-0.0134305503915433","-0.0392736993601936","0.00982540285376664","0.0107679542731098","-0.0115574706240958","0.0501050165442983","0.0618182511031868","0.0533353444689291","0.0772996685788714","0.0559926673274757","0.0617229542340301","0.0565766556120853","0.0735908432140202","0.11750621373355","-0.00154156527329795","0.0607722922844236","-0.0479798352701464","0.968443960826986","0.955386289445049","0.961915125136017","0.959738846572361","0.998911860718172","0.701849836779108",NA,"0.83025027203482",NA,"0.0457018498367791",NA,"0.168661588683351",NA,"0.00761697497279652",NA,"1","0.1838"
"105","Cond105","0.45","0","0","0","5","120","1","PSMMA","0.000470490748859524","0.312433596295719","3.41828657220963e-05","0.103098879851697","0.00312676945540537","-0.00970616467351923","0.00136363117410162","-0.000137738275129091","-0.0035085352610041","0.00312676945540537","-0.0155331641484745","0.00136363117410162","-0.000137738275129091","-0.0340307796365099","0.0479103905146889","0.0509317967423261","0.0395383258635889","0.0689565346418036","0.049074953547466","0.0498581830412915","0.0450264886638611","0.0603512687767701","0.0243071079209863","-0.0210794389694572","0.13880615024538","-0.124792608992516","0.933899905571294","0.934844192634561","0.966949952785647","0.93862134088763","1",NA,"0.0661000944287063","0.993389990557129",NA,NA,"0.0330500472143532","0.512747875354108",NA,NA,"0","1","0.2118"
"106","Cond106","0.45","0","0","0.3","5","120","1","PSMMA","-0.000190703567103225","0.312998022579125","0.0824075485831974","0.103343204559146","-0.000222874352653339","0.00144839758473713","-0.000141528536489111","-0.000259135583733454","0.00204318681504695","-0.000222874352653339","0.00231374877835049","-0.00171742199497926","-0.000259135583733454","0.0197708869563609","0.0485240951790663","0.051747980814753","0.0391704527365221","0.0664100695133523","0.0493098581014741","0.0500793232690622","0.0447941116548456","0.059052200661243","0.0161932524348599","-0.0322458484257446","0.143568902717331","-0.110794475988765","0.940212150433944","0.947926711668274","0.961427193828351","0.938283510125362","1",NA,"0.0597878495660559","0.995178399228544",NA,"0.445515911282546",NA,"0.546769527483124",NA,NA,"0.00482160077145612","1","0.2074"
"107","Cond107","0.45","0","0.6","0","5","120","1","PSMMA","0.313991252017061","0.311400572615245","0.000456198773854633","0.103355942044792","-0.0046055153270534","-0.00235308704227006","0.00086273935685536","0.000509314726887727","-0.00193177833445441","-0.00733382745135079","-0.00377823172017332","0.00086273935685536","0.000509314726887727","-0.0186905396655107","0.0437294505565153","0.0547736803269348","0.0432054815150737","0.068180823579404","0.0446221380366717","0.0535070028424814","0.0480760712683038","0.060841810833315","0.0204138736891459","-0.023125659566653","0.112730829108588","-0.107640423814211","0.940822467402207","0.938816449348044","0.966900702106319","0.937813440320963","1","1",NA,"0.99197592778335",NA,NA,"0.033099297893681","0.503510531594784",NA,NA,"0.0300902708124373","1","0.1994"
"108","Cond108","0.45","0","0.6","0.3","5","120","1","PSMMA","0.31344231853511","0.377919084315482","0.082252068321084","0.103031837557039","-0.00819746936361375","-0.00759562008199626","-0.000449032325047164","-0.00102987815836749","-0.00313238953301107","-0.0130765197914645","-0.0100492676835228","-0.00545922229328372","-0.01997337212038","-0.0304021514832924","0.0423083636010976","0.0496720131047685","0.041302208053931","0.0604459926887564","0.0448204104919692","0.0502208255583021","0.0468336759685281","0.0551560340844569","0.0593747116895431","0.0110487258162069","0.1339266875847","-0.0875154558473071","0.949616648411829","0.950711938663746","0.964950711938664","0.941949616648412","1","1",NA,"0.998904709748083",NA,"0.411829134720701",NA,"0.549835706462212",NA,"0.410733844468784",NA,"1","0.1826"
"109","Cond109","0.9","0","0","0","5","120","1","PSMMA","7.44740128995287e-05","0.141159795936859","5.10109507271531e-05","0.0506446368383781","-0.00251260748029747","0.000944592844081246","0.0032893795997094","-1.54735112552325e-05","-0.000967664163006377","-0.00251260748029747","0.00334582817229273","0.0032893795997094","-1.54735112552325e-05","-0.0191069424802962","0.0406888046276089","0.0508612818956207","0.0401531329976847","0.0668564175816222","0.0465747835499654","0.0517277756209341","0.0461614594768793","0.0617627873448279","0.14465843802063","0.0170364114512818","0.149635309392696","-0.0761876035397151","0.960182025028441","0.955631399317406","0.964732650739477","0.959044368600683","1",NA,"0.0398179749715586","0.795221843003413",NA,NA,"0.0352673492605233","0.182025028441411",NA,NA,"0","1","0.1758"
"110","Cond110","0.9","0","0","0.3","5","120","1","PSMMA","0.000136886757853143","0.141860078098989","0.0152073987345564","0.0508418601062432","-0.000215638520243011","-0.00204258477625612","0.00221474434507551","3.76413346689296e-05","0.00206453753550719","-0.000215638520243011","-0.00719929385218168","0.14563597520744","3.76413346689296e-05","0.0406070417406635","0.0414952355673314","0.0483106219272792","0.0426854077602909","0.062926811893947","0.047211947646514","0.0510372355491081","0.0457014009722587","0.0605029003578812","0.137767914822571","0.0564392159126674","0.0706563055202557","-0.038519535045743","0.971973094170404","0.959641255605381","0.95627802690583","0.947309417040359","1",NA,"0.0280269058295964","0.818385650224215",NA,"0.0582959641255605",NA,"0.163677130044843",NA,NA,"0","1","0.1784"
"111","Cond111","0.9","0","0.6","0","5","120","1","PSMMA","0.138940309409841","0.141126688333763","0.000163685261215907","0.0513176944223599","0.00114081077002938","-0.00314985925232327","0.00172758489156207","0.000541764260555567","0.00152145871244819","0.00410539883952699","-0.0111596866953821","0.00172758489156207","0.000541764260555567","0.0296478384224772","0.0409927001203426","0.0500016289501778","0.0436105367778396","0.0700456928812661","0.0464335894906353","0.0531117164346361","0.0470254166629637","0.0655680886613816","0.132728250501184","0.0621997232841603","0.0783040094764291","-0.0639240477994052","0.963313609467456","0.966863905325444","0.957396449704142","0.966863905325444","1","0.850887573964497",NA,"0.757396449704142",NA,NA,"0.042603550295858","0.17396449704142",NA,NA,"0.0142011834319527","1","0.169"
"112","Cond112","0.9","0","0.6","0.3","5","120","1","PSMMA","0.138662751780424","0.186435239570581","0.0153755595580635","0.0555719686139561","0.00287896697407866","-0.00276880242539152","-0.00227804777639197","-0.000620265492354948","-0.00252724071225821","0.0103811836167712","-0.007425641289085","-0.148160316884031","-0.145464453713122","-0.04547689735115","0.0416949696164594","0.0492702925037819","0.0393821972505866","0.0633639996020832","0.0462333769649087","0.0518939019686005","0.0465731436561827","0.0623369002663933","0.10884783920451","0.053249317824066","0.182593834463845","-0.0162095092187984","0.956976744186047","0.953488372093023","0.974418604651163","0.954651162790698","1","0.845348837209302",NA,"0.933720930232558",NA,"0.0313953488372093",NA,"0.194186046511628",NA,"0.0104651162790698",NA,"1","0.172"
"113","Cond113","0.45","0","0","0","10","80","1","PSMMA","-0.000385691492854595","0.31197541314207","0.000186129505678844","0.103427348032977","0.00260881795937027","-0.0060730284248028","-0.000577613921960461","6.25159541478176e-05","-0.000979288431646185","0.00260881795937027","-0.00973318436161067","-0.000577613921960461","6.25159541478176e-05","-0.00946837031279144","0.0392117115915033","0.0380603810996246","0.034165440108227","0.0410065543471586","0.0406060868811578","0.0386428564738298","0.0379461757375424","0.0419129795995023","0.03556017406689","0.0153039816569492","0.110659649556368","0.0221043993277266","0.956401384083045","0.944636678200692","0.966782006920415","0.95363321799308","1",NA,"0.0429065743944637","1",NA,NA,"0.0332179930795848","0.705882352941177",NA,NA,"0","1","0.289"
"114","Cond114","0.45","0","0","0.3","10","80","1","PSMMA","-0.000102298139077606","0.31420710636523","0.0817564245935966","0.10290335064851","-0.000185517071692194","-0.0112195980817787","-0.00147363455269377","-7.19057660592421e-05","0.000609111062043271","-0.000185517071692194","-0.0178538261141954","-0.0180246942062237","-7.19057660592421e-05","0.00591925392326465","0.0394133410580092","0.0367575115556672","0.0338384792258148","0.0446181240154943","0.0405665814962528","0.0384837365769407","0.0375587523179737","0.0418148101168039","0.0292601542342278","0.0469625104697104","0.109942088925816","-0.0628290400043931","0.952380952380952","0.96031746031746","0.958874458874459","0.940836940836941","1",NA,"0.0476190476190476","1",NA,"0.586580086580087",NA,"0.725108225108225",NA,NA,"0.00288600288600289","1","0.2772"
"115","Cond115","0.45","0","0.6","0","10","80","1","PSMMA","0.313378572824155","0.312659040608717","-8.76065695124831e-05","0.103428913325448","-0.00638258539578979","-0.00961604965981073","0.00203152913993319","0.00123515555436417","-0.0035624003459473","-0.0101835063869719","-0.0153778532056666","0.00203152913993319","0.00123515555436417","-0.0344429834115912","0.0353196253090297","0.0407068691466734","0.036178946991289","0.0404622859022555","0.0366680672997385","0.0410654941509996","0.0401625914524059","0.0416725236692823","0.0381782643193565","0.0088099382694858","0.110109463995072","0.029910266808711","0.943028485757121","0.935532233883059","0.962518740629685","0.943028485757121","1","1",NA,"1",NA,NA,"0.0374812593703148","0.68215892053973",NA,NA,"0.0337331334332834","1","0.2668"
"116","Cond116","0.45","0","0.6","0.3","10","80","1","PSMMA","0.313227780612042","0.378907695788468","0.0825899298604169","0.102389566108163","-0.00601315523378057","-0.00661748052405175","0.00324905368433464","0.00148128115728891","-0.00152468111981395","-0.00959869399519886","-0.00873231211401163","0.0393395864341547","0.0286299198476734","-0.0148909813545191","0.0354009869851925","0.0355727336895061","0.0346296822859789","0.0383011135438676","0.0364722990422743","0.03840833501944","0.0385710720276433","0.0385460321130238","0.0302622087211837","0.0797127753712767","0.113815359584175","0.00639455479213971","0.957335329341317","0.955838323353293","0.960329341317365","0.951347305389222","1","1",NA,"1",NA,"0.605538922155689",NA,"0.75",NA,"0.597305389221557",NA,"1","0.2672"
"117","Cond117","0.9","0","0","0","10","80","1","PSMMA","0.000218258286273724","0.14153590771464","-0.000387286445858282","0.0510032819728993","-0.0014378276262579","-0.0031530363893749","-0.0002048470593369","0.00015793395339656","-0.00159136375606244","-0.0014378276262579","-0.0111386447449504","-0.0002048470593369","0.00015793395339656","-0.0312012030305817","0.0358447030629576","0.0376753542521253","0.0352840044992087","0.0436996005589413","0.0395315998427313","0.0402316569449346","0.0391773553161986","0.0437044377349629","0.102857506541428","0.0678507938028246","0.110343224139347","0.00011069153858963","0.9625","0.9546875","0.96171875","0.95","1",NA,"0.0375","0.9375",NA,NA,"0.03828125","0.23671875",NA,NA,"0","1","0.256"
"118","Cond118","0.9","0","0","0.3","10","80","1","PSMMA","-0.000224225514069332","0.141523560480132","0.016129319623878","0.0510603400605475","0.00315190348335766","-0.00711047781230023","-0.000116015311620101","8.83098418450036e-05","-0.00108974966931745","0.00315190348335766","-0.0251211804881719","-0.00719282116825013","8.83098418450036e-05","-0.0213423895733013","0.0359224986265263","0.0369644189148422","0.035037027235134","0.0429744484665069","0.0393996242022068","0.040094827942296","0.0390272067237083","0.0435806415788726","0.0967952038033582","0.0846870888100701","0.113884647284605","0.0141058962708533","0.962743437764606","0.963590177815411","0.969517358171041","0.958509737510584","1",NA,"0.0372565622353937","0.927180355630821",NA,"0.044030482641829",NA,"0.218458933107536",NA,NA,"0","1","0.2362"
"119","Cond119","0.9","0","0.6","0","10","80","1","PSMMA","0.139266679155881","0.141479084877291","0.000645804716457698","0.0509706167451698","-0.00442691805469308","-0.00560252886793754","-0.000310180866775883","-0.000108297864094414","-0.000334102796288018","-0.0158936727777434","-0.0197998484115047","-0.000310180866775883","-0.000108297864094414","-0.00655481172531973","0.0368775160794975","0.040312854914853","0.0354822795169598","0.0428043841369806","0.0386195502837222","0.0410211044859195","0.0394502594737505","0.0439298313210722","0.0472383823376096","0.0175688269303267","0.111829905260005","0.0262928017020395","0.95","0.943965517241379","0.969827586206897","0.969827586206897","1","0.946551724137931",NA,"0.908620689655172",NA,NA,"0.0318965517241379","0.241379310344828",NA,NA,"0.0103448275862069","1","0.232"
"120","Cond120","0.9","0","0.6","0.3","10","80","1","PSMMA","0.139349863908095","0.186617028548983","0.0150267165355884","0.0555244369976545","-0.00388164382079984","-0.00585010354271914","0.00172611944129524","0.000489235538921869","0.00089080837525129","-0.0139276914664226","-0.0156740882335494","0.114870034129359","0.116820042230759","0.0160435372859147","0.0363204707694599","0.0378067967687608","0.0370838046836056","0.0423576778054968","0.0388138631220367","0.0402736877924747","0.039023705874749","0.0435383651070879","0.0686497806816246","0.0652499347882397","0.0523112773269738","0.0278742216939442","0.961092715231788","0.959437086092715","0.958609271523179","0.964403973509934","1","0.941225165562914",NA,"0.98841059602649",NA,"0.0695364238410596",NA,"0.299668874172185",NA,"0.0281456953642384",NA,"1","0.2416"
"121","Cond121","0.45","0","0","0","10","120","1","PSMMA","-0.000543290701045458","0.312588323680488","0.000293267898149167","0.103533604712236","0.00434987807077377","-0.0029922384432599","-0.000860435044728067","-3.9591213262117e-06","0.000524926954438133","0.00434987807077377","-0.00478622874973158","-0.000860435044728067","-3.9591213262117e-06","0.00507011183370974","0.0333959527011891","0.0321490584981974","0.0280723175890968","0.0364147604925791","0.0339404127055741","0.0324320994754392","0.0307592512223592","0.0351324061759426","0.0163031732993701","0.00880402072295813","0.095714706302197","-0.0352152341328137","0.943266832917706","0.953865336658354","0.965087281795511","0.948877805486284","1",NA,"0.0554862842892768","1",NA,NA,"0.0324189526184539","0.830423940149626",NA,NA,"0","1","0.3208"
"122","Cond122","0.45","0","0","0.3","10","120","1","PSMMA","0.000185392110115486","0.313117030628869","0.0820893494392383","0.103450192772736","0.00118573240752415","-0.00491580068146439","-0.000595582352993512","7.94867862985886e-05","-0.00116414630752771","0.00118573240752415","-0.00784978171195509","-0.00725529386043375","7.94867862985886e-05","-0.0112532057826625","0.0360739120203884","0.0324583947054548","0.0277103959489259","0.0356013538362041","0.0337699963415408","0.0324972207254833","0.0307540085310248","0.0351301108704162","-0.0638665326218423","0.0011961780729101","0.109836488360134","-0.0132366585820329","0.925199264255058","0.943592887798896","0.966278356836297","0.947884733292459","1",NA,"0.0748007357449418","1",NA,"0.75904353157572",NA,"0.825873697118332",NA,NA,"0.0134886572654813","1","0.3262"
