"","Cond.","Rho","a.ps","b.s","K","postVar","missingRate","Method","a.para","cp.para","b.para","beta1.para","a.bias","cp.bias","b.bias","ab.bias","beta1.bias","a.Ebias","cp.Ebias","b.Ebias","ab.Ebias","beta1.Ebias","a.empSE","cp.empSE","b.empSE","beta1.empSE","a.meanSE","cp.meanSE","b.meanSE","beta1.meanSE","a.seRbias","cp.seRbias","b.seRbias","beta1.seRbias","a.CoverageRate","cp.CoverageRate","b.CoverageRate","beta1.CoverageRate","ab.CoverageRate","a.power","a.typeIerror","cp.power","cp.typeIerror","b.power","b.typeIerror","beta1.power","beta1.typeIerror","ab.power","ab.typeIerror","ConvergenceRate","posDefRate"
"115","Cond19","0.45","0.6","0","30","1","0.4","2","0.313101986690304","0.312757837867258","0.000374213843184176","0.103590306168925","-0.00792545008371997","-0.00659687505237817","0.00102717624968222","0.000240907005156482","-0.00166018576219716","-0.0126563395005845","-0.0105462985314185","0.00102717624968222","0.000240907005156482","-0.0160264586870695","0.033783879809031","0.0316767942464174","0.0499247721509347","0.0271133761820462","0.0325917054232235","0.0318193126308591","0.0548807894086331","0.0261225271653165","-0.0352882615184056","0.00449914165344621","0.0992697020772606","-0.0365446564115375","0.930591259640103","0.945694087403599","0.96401028277635","0.932840616966581","1","1",NA,"1",NA,NA,"0.0356683804627249","0.94987146529563",NA,NA,"0.0311696658097686","1","0.6224"
"116","Cond20","0.45","0.6","0.3","30","1","0.4","2","0.313367259381112","0.379604759673397","0.0822565311575333","0.102180040921519","-0.00748240938664648","-0.00755685591850077","0.00127060868343825","-0.000236076923143928","-0.000717046337566738","-0.0119387223180621","-0.00995358425563801","0.0154469033103869","-0.00457930457851572","-0.00701747945195553","0.0335510188829372","0.0305934747888424","0.0489400398376874","0.0257279661946435","0.0324207844683755","0.030601674363605","0.0534891451146991","0.0249360957281195","-0.0336870370019219","0.000268017112118923","0.0929526271760108","-0.0307785878033697","0.929073482428115","0.944408945686901","0.962619808306709","0.943450479233227","1","1",NA,"1",NA,"0.352396166134185",NA,"0.967731629392971",NA,"0.360063897763578",NA,"1","0.626"
"117","Cond21","0.9","0","0","30","1","0.4","2","0.000624008975601363","0.141920909164833","-0.000153948908864351","0.0507539651614052","-0.00065050327500905","-0.00104640897320727","0.000348377593880005","-4.82522307436615e-05","0.000417992627104968","-0.00065050327500905","-0.00368659198762582","0.000348377593880005","-4.82522307436615e-05","0.00823566446041589","0.0288918037835631","0.0227335398400932","0.0470353085216225","0.0238562545601881","0.0296568115632612","0.0227481460485415","0.0513342454386826","0.0232367760517572","0.0264783668554905","0.000642496001547919","0.0913980805522713","-0.0259671318843456","0.950596252129472","0.936399772856332","0.959114139693356","0.942078364565588","1",NA,"0.0499716070414537","1",NA,NA,"0.040885860306644","0.603634298693924",NA,NA,"0","1","0.3522"
"118","Cond22","0.9","0","0.3","30","1","0.4","2","-0.000293933399964476","0.141125957627522","0.0159032680681965","0.0510087443950333","-0.000746805929983544","0.00222777685527887","0.00258640171016529","-0.000229885396038366","0.000751215715063637","-0.000746805929983544","0.00789286709805261","0.162633346748244","-0.000229885396038366","0.0147271947971491","0.0286822691264896","0.0225069045305412","0.0468123145327068","0.0239988092133879","0.0296292839616035","0.0228436755728884","0.0514205680853851","0.023482055208764","0.0330174307666372","0.0149630102127204","0.0984410533569886","-0.0215324852174594","0.952882483370288","0.9490022172949","0.962860310421286","0.943458980044346","1",NA,"0.0471175166297118","1",NA,"0.061529933481153",NA,"0.610310421286031",NA,NA,"0","1","0.3608"
"119","Cond23","0.9","0.6","0","30","1","0.4","2","0.139308816899004","0.14040220847325","-0.000607674482218467","0.0507652765983609","0.00312423882037521","0.00384520685582112","0.000606141418132396","-3.81764918660492e-06","-0.00016452151392388","0.0112133563758574","0.0136935412114751","0.000606141418132396","-3.81764918660492e-06","-0.00324082768671822","0.028783700519536","0.0239605199860838","0.0461783331332646","0.0235255363606786","0.0293881801894952","0.0240686270563413","0.052028756206524","0.0231857781958491","0.0210007628987446","0.0045118833113919","0.126691950018547","-0.0144421006866978","0.954782608695652","0.946666666666667","0.965797101449275","0.933913043478261","1","0.998260869565217",NA,"1",NA,NA,"0.0347826086956522","0.59768115942029",NA,NA,"0.0202898550724638","1","0.345"
"120","Cond24","0.9","0.6","0.3","30","1","0.4","2","0.139215094783568","0.187204885503221","0.0156404776630815","0.0555061603786882","0.00238579770135061","0.00222510445234813","0.000196751673691468","-6.52389161060034e-05","0.00142614471564846","0.00856874646050313","0.00594296576813924","0.0125796460907259","-0.014980986116012","0.0256934492661473","0.027797520371834","0.0236421895688771","0.0458246931773252","0.0237551831783185","0.0293226021800805","0.0240787869728383","0.0517255613837295","0.0232725862130748","0.0548639514548861","0.0184668768808096","0.128770490258824","-0.0203154385980161","0.953463775780011","0.94923320994183","0.971443680592279","0.941829719725013","1","0.998413537810682",NA,"1",NA,"0.0391327340031729",NA,"0.69169751454257",NA,"0.0227392913802221",NA,"1","0.3782"
"121","Cond25","0.45","0","0","5","1.5","0.4","2","-0.000239288538533121","0.300515467631841","-0.000229726389511277","0.0998541224292269","-0.0167309027129362","-0.00854088997602908","0.0167738507499011","-0.00158037731362373","0.0012645765021217","-0.0167309027129362","-0.0142103999560057","0.0167738507499011","-0.00158037731362373","0.0126642393058734","0.0909390901826778","0.0752379999778864","0.129758482766995","0.0962792133284789","0.0896275755150464","0.0709918441192377","0.116049335942328","0.0836598907233574","-0.014421902231448","-0.0564363202091588","-0.105651257107289","-0.131070063504442","0.890173410404624","0.922928709055877","0.92485549132948","0.932562620423892","1",NA,"0.109826589595376","0.967244701348748",NA,NA,"0.0751445086705202","0.298651252408478",NA,NA,"0","1","0.1038"
"122","Cond26","0.45","0","0.3","5","1.5","0.4","2","0.000197563048658317","0.300622640029795","0.109958529221476","0.0995192501967177","0.00109637861670577","-0.00842722112171113","0.00369832522721898","-0.00157122845720374","0.00091270173413782","0.00109637861670577","-0.014016278216564","0.033633818616925","-0.00157122845720374","0.00917110742226959","0.0909778603498858","0.0739694920460149","0.123863494708887","0.101024543055144","0.0874154794394342","0.0743754814116286","0.11459923367723","0.0872488012423257","-0.0391565694857111","0.0054886055640497","-0.0747941195541941","-0.136360347656301","0.904494382022472","0.932584269662921","0.913857677902622","0.908239700374532","1",NA,"0.0955056179775281","0.940074906367041",NA,"0.179775280898876",NA,"0.333333333333333",NA,NA,"0.00187265917602996","1","0.1068"
"123","Cond27","0.45","0.6","0","5","1.5","0.4","2","0.299734289367831","0.301952869977322","9.79318860231226e-05","0.0999423851058647","0.00419329876015684","-0.0171304907563428","0.00203484763795856","-0.00062676335911947","0.000977488734573582","0.00699502677688449","-0.0283661664776184","0.00203484763795856","-0.00062676335911947","0.00978052238335286","0.082487284272747","0.0849208366399371","0.128905146638982","0.0919735221892373","0.0825281545648971","0.0848080789809626","0.124899194730824","0.0823916077782108","0.000495473848004421","-0.00132779731613519","-0.0310767414072068","-0.104181227193968","0.909547738693467","0.931323283082077","0.944723618090452","0.92964824120603","1","0.906197654941373",NA,"0.897822445561139",NA,NA,"0.0552763819095477","0.350083752093802",NA,NA,"0.0251256281407035","1","0.1194"
"124","Cond28","0.45","0.6","0.3","5","1.5","0.4","2","0.300006082706969","0.35593426069499","0.110010406239896","0.0998586099889112","-0.00269363854204638","0.00396315966803753","-0.0103804108542598","-0.00847165108635078","-0.00227770854393635","-0.00448930654628996","0.00556726354509836","-0.0943584448876923","-0.128343605706864","-0.0228093355614432","0.0815487472494334","0.0842090016930979","0.132972074778626","0.090119519616821","0.0828962861954799","0.0791458684037831","0.120211334135331","0.0746891397610519","0.0165243365655242","-0.0601257963818111","-0.0959655676918537","-0.171221283928027","0.913120567375887","0.918439716312057","0.937943262411348","0.898936170212766","1","0.890070921985816",NA,"0.968085106382979",NA,"0.177304964539007",NA,"0.359929078014184",NA,"0.117021276595745",NA,"1","0.1128"
"125","Cond29","0.9","0","0","5","1.5","0.4","2","2.19178465995734e-05","0.141652728268759","-0.00056238042489866","0.0502845394222563","-0.00151139868169191","-0.00486212684091003","-0.00551348019203288","-0.00106050058386175","0.000431083162569894","-0.00151139868169191","-0.0171621362339208","-0.00551348019203288","-0.00106050058386175","0.00857287682303188","0.0731022627832438","0.0693479208581742","0.114834618054017","0.0832119944040194","0.0777814832904103","0.0726989529557275","0.115972343686779","0.0864059727397472","0.0640092430659904","0.048322026905558","0.00990751440673804","0.0383836291703341","0.939285714285714","0.960714285714286","0.953571428571429","0.95","1",NA,"0.0607142857142857","0.55",NA,NA,"0.0464285714285714","0.0785714285714286",NA,NA,"0","1","0.056"
"126","Cond30","0.9","0","0.3","5","1.5","0.4","2","-0.000371103976304225","0.141243221983964","0.0732426527271289","0.0511989517519562","0.0128365064355595","0.00416184159394228","0.00902238466991267","0.000905793947653322","-0.00371735491984229","0.0128365064355595","0.0147328896051904","0.123184842901939","0.000905793947653322","-0.0726060747855107","0.0654033153345911","0.0657276198548953","0.119752891363767","0.0926229347394776","0.07786011710924","0.0680122546001427","0.116320978313357","0.0831223532011076","0.190461320055752","0.03475912790226","-0.0286582896774137","-0.102572668044825","0.96271186440678","0.95593220338983","0.942372881355932","0.949152542372881","1",NA,"0.0372881355932203","0.613559322033898",NA,"0.115254237288136",NA,"0.122033898305085",NA,NA,"0","1","0.059"
"127","Cond31","0.9","0.6","0","5","1.5","0.4","2","0.138334272787905","0.141370122784984","0.000384194625336603","0.0507936631590695","-0.00016447658944724","-0.014403196279224","0.00343545615441059","-0.000301501672338712","-0.0110397368732894","-0.000594489659476557","-0.0509414436214732","0.00343545615441059","-0.000301501672338712","-0.217344766781567","0.0697502609489747","0.0728083939291796","0.129648464821795","0.0914414313882913","0.079094949968604","0.0730677490717804","0.116798824686354","0.0830627740446645","0.133973534901401","0.00356215991871837","-0.0991113944395972","-0.0916286765902444","0.955056179775281","0.932584269662921","0.917602996254682","0.947565543071161","1","0.430711610486891",NA,"0.47565543071161",NA,NA,"0.0861423220973783","0.0861423220973783",NA,NA,"0.0149812734082397","1","0.0534"
"128","Cond32","0.9","0.6","0.3","5","1.5","0.4","2","0.138781744835218","0.17852870681956","0.073201820453069","0.0552333767273816","0.00633178934426277","-0.011307899022553","-0.00645263884051755","-0.00305384736131125","-0.00314744756342223","0.0228120396950651","-0.0316696939780726","-0.0881486116134838","-0.150301427551692","-0.0569845218581739","0.077318701154015","0.0677096968794942","0.120960076756719","0.0830395058162832","0.0771978004645327","0.0716384827757902","0.115261101802467","0.0843772566607819","-0.00156366684486109","0.0580239770278135","-0.0471145117220302","0.0161098122074375","0.915254237288136","0.966101694915254","0.932203389830508","0.942372881355932","0.986440677966102","0.474576271186441",NA,"0.694915254237288",NA,"0.101694915254237",NA,"0.155932203389831",NA,"0.0135593220338983",NA,"1","0.059"
"129","Cond33","0.45","0","0","10","1.5","0.4","2","0.0001656853043133","0.298564406248139","-6.16346873236216e-05","0.100191007170969","-0.00247801658781669","0.000542049169263528","0.00230917379255115","-0.0014385420181776","-0.00179598492946235","-0.00247801658781669","0.00090775919352721","0.00230917379255115","-0.0014385420181776","-0.0179256100939042","0.0609595593818067","0.0485185602501769","0.0868755463335597","0.053715846784067","0.0612905459399502","0.0459747330874678","0.0936364527560526","0.0496875260031628","0.00542960876850265","-0.0524299803949727","0.0778228938732001","-0.0749931542008009","0.934253780407627","0.920447074293228","0.942143326758711","0.92965154503616","1",NA,"0.0657462195923734","1",NA,NA,"0.0578566732412886","0.55818540433925",NA,NA,"0.000657462195923734","1","0.3042"
"130","Cond34","0.45","0","0.3","10","1.5","0.4","2","-0.000267648879617972","0.299425065447993","0.110189812922246","0.0999270656816996","-0.00480458042483639","0.000131109929560795","0.000506056888315252","-0.0014570169038879","-0.00112444010645212","-0.00480458042483639","0.000218936129085613","0.00459259231769762","-0.0014570169038879","-0.0112526080775135","0.0603101254355037","0.0482735249000658","0.0872755700537369","0.0540439567426142","0.060927075251689","0.0459034547046743","0.0898746097388201","0.0489665432329564","0.0102296225008699","-0.0490966880976255","0.029779693028449","-0.093949699757165","0.931930693069307","0.925742574257426","0.943688118811881","0.918316831683168","1",NA,"0.0680693069306931","0.999381188118812",NA,"0.263613861386139",NA,"0.558168316831683",NA,NA,"0.00433168316831683","1","0.3232"
"131","Cond35","0.45","0.6","0","10","1.5","0.4","2","0.300177731761749","0.301627640025058","-0.000262113456778176","0.0999383069522599","-0.00163251338602837","-0.0113426172037598","0.00225666688880204","-0.000188922043784059","0.000401302767740166","-0.00271924465623594","-0.0188023504789175","0.00225666688880204","-0.000188922043784059","0.00401550496479663","0.057314747348093","0.0559057644833297","0.0928978918239209","0.0535106296425446","0.0560132811359321","0.0555816421562577","0.0972887737007315","0.048403918030489","-0.0227073532097537","-0.00579765485844774","0.0472656783765672","-0.0954335922819226","0.921803652968037","0.944063926940639","0.950913242009132","0.91837899543379","1","0.995433789954338",NA,"0.997146118721461",NA,NA,"0.047945205479452","0.579337899543379",NA,NA,"0.0353881278538813","1","0.3504"
"132","Cond36","0.45","0.6","0.3","10","1.5","0.4","2","0.30032904065526","0.356423512626229","0.1104563783953","0.0998286600875706","-0.00700550830527282","-0.00800092370588045","-0.000962506602668343","-0.0027657662305135","0.00145637259559043","-0.0116630551111343","-0.0112238999707502","-0.00871390694364192","-0.0416866835534253","0.0145887222598489","0.0576371306495388","0.056343615447228","0.0909633910376571","0.0507922560727835","0.0563819915793727","0.0531907503344689","0.0936743962743627","0.0460120702244792","-0.0217765710406014","-0.0559578061814679","0.029803256076759","-0.0941124930826938","0.931014823261117","0.924173318129989","0.941277080957811","0.906499429874572","1","0.994298745724059",NA,"0.998859749144812",NA,"0.248574686431015",NA,"0.608323831242873",NA,"0.222348916761688",NA,"1","0.3508"
"133","Cond37","0.9","0","0","10","1.5","0.4","2","0.000204623069494596","0.141097876266382","-0.000709898958044146","0.0507286544010655","-0.000819573927606175","-0.000986478502137006","0.00626093485077362","-0.000524507288543121","0.0026842431337231","-0.000819573927606175","-0.00349572413221377","0.00626093485077362","-0.000524507288543121","0.0529137459965175","0.0501105509335841","0.0406937177475371","0.0810623699129692","0.0462090578597905","0.0537232434985288","0.0430526401026269","0.0937396329172873","0.0462761057558527","0.0720944491257533","0.0579677278376097","0.156389000444088","0.00145096868812176","0.945701357466063","0.952488687782805","0.95814479638009","0.949095022624434","1",NA,"0.0531674208144796","0.884615384615385",NA,NA,"0.0407239819004525","0.239819004524887",NA,NA,"0","1","0.1768"
"134","Cond38","0.9","0","0.3","10","1.5","0.4","2","-0.000187685037970611","0.140563544525516","0.073447756468805","0.0512945328474772","-0.00588149283868524","-0.000403859716364534","0.000264978116253797","-0.000825437412844918","3.52470254868229e-05","-0.00588149283868524","-0.00143657346479057","0.00360770878503743","-0.000825437412844918","0.000687149751253786","0.0483083702034438","0.040781807314222","0.0855407845572869","0.0471907388696005","0.0527788379969429","0.042824374663048","0.0933108668915735","0.046549474113854","0.0925402321517444","0.0500852581909406","0.090834826621013","-0.0135887839670935","0.960602549246813","0.950173812282735","0.94901506373117","0.944380069524913","1",NA,"0.0382387022016222","0.898030127462341",NA,"0.12630359212051",NA,"0.227114716106605",NA,NA,"0","1","0.1726"
"135","Cond39","0.9","0.6","0","10","1.5","0.4","2","0.139049325658653","0.14085629826713","-8.05083403065906e-05","0.0506923313807622","0.00276162319487719","0.00422894025266249","0.000479646282303212","-3.62817259351868e-05","0.000334014248218518","0.00993037248399398","0.0150115412114638","0.000479646282303212","-3.62817259351868e-05","0.00658904885848818","0.0487521015977218","0.0428399696757105","0.0858009961951629","0.0452770654215549","0.0532732107250484","0.0452242183661985","0.0962267130906018","0.0462901435918849","0.0927367021966059","0.0556547707324793","0.121510441111016","0.0223750846239185","0.958285052143685","0.953650057937428","0.958285052143685","0.962920046349942","1","0.74739281575898",NA,"0.887601390498262",NA,NA,"0.0417149478563152","0.238702201622248",NA,NA,"0.00811123986095017","1","0.1726"
"136","Cond40","0.9","0.6","0.3","10","1.5","0.4","2","0.139003156289693","0.178294257104217","0.0725781168490725","0.0547223375641573","0.00470172696537836","-0.00056659607125264","0.00676378243914023","0.00149219946489715","-0.0005803617698598","0.0169123028961285","-0.00158893528163797","0.0931931377222922","0.0739548272531974","-0.0106055734402679","0.0499157583578377","0.0422227168187414","0.0869587618401215","0.0449437405473618","0.0529161543273227","0.044798425804592","0.0935636303490121","0.0449144886792828","0.0601091933328078","0.0610029192793999","0.0759540311881848","-0.00065085521860703","0.940766550522648","0.94541231126597","0.941927990708479","0.947735191637631","0.996515679442509","0.777003484320557",NA,"0.97444831591173",NA,"0.145180023228804",NA,"0.256678281068525",NA,"0.0441347270615563",NA,"1","0.1722"
"137","Cond41","0.45","0","0","30","1.5","0.4","2","-0.000227715787330679","0.300192800968895","-0.000424824788173148","0.100104925315584","0.000593598515973478","-0.00593626396109464","0.000796568984975358","-0.000323489524233693","-0.000594911487894556","0.000593598515973478","-0.00988741892199753","0.000796568984975358","-0.000323489524233693","-0.00594287929409149","0.0346721768883506","0.0264163099890063","0.0491978332729889","0.0266664751118838","0.034343043035063","0.0253021066713023","0.0522235322679403","0.0257341242730628","-0.00949273690969599","-0.0421786130677492","0.0615006554894896","-0.0349634076085866","0.936487773896475","0.928231184503017","0.951413147030803","0.940298507462687","1",NA,"0.0635122261035249","1",NA,NA,"0.0479517307081613","0.952048269291839",NA,NA,"0.000635122261035249","1","0.6298"
"138","Cond42","0.45","0","0.3","30","1.5","0.4","2","0.000194912271748768","0.299784308714553","0.110540378256185","0.100330170795713","0.00047939963821235","-0.00350531090837758","0.00034706121265719","-0.000314802679762007","-0.00143961512611085","0.00047939963821235","-0.0058463882306049","0.003139678171291","-0.000314802679762007","-0.0143487757938947","0.0352618615272301","0.0267329732186273","0.0479155556211168","0.0270876070347873","0.0342613353711956","0.0254745660324206","0.0511687227974862","0.0259278745882812","-0.028374172908083","-0.0470732221184391","0.0678937588054554","-0.042814134338875","0.932877563704164","0.931634555624612","0.953697949036669","0.936295835922934","1",NA,"0.0671224362958359","1",NA,"0.58297078931013",NA,"0.950279676817899",NA,NA,"0.00683654443753884","1","0.6436"
"139","Cond43","0.45","0.6","0","30","1.5","0.4","2","0.300241789520217","0.299183975498523","3.14336706374553e-05","0.099752923604743","-0.00665794551186785","-0.0059526639364994","0.00336953611058342","0.00160943708266892","-0.000583987998791085","-0.0110876396029133","-0.0099481663858845","0.00336953611058342","0.00160943708266892","-0.00585434469174113","0.0334705142030591","0.0303950848525936","0.051558111210434","0.0270359651290934","0.0324340663493681","0.0312423031970052","0.0551736747872377","0.0259006868760121","-0.0309659973373292","0.0278735311488792","0.0701259897215165","-0.0419914083947246","0.933248971844353","0.949383106611832","0.954761151534325","0.935147105346409","1","1",NA,"1",NA,NA,"0.0455552040493515","0.946219550775071",NA,NA,"0.0414425814615628","1","0.6322"
"140","Cond44","0.45","0.6","0.3","30","1.5","0.4","2","0.299749279734265","0.355757000204944","0.110482562567299","0.0994222598543493","-0.00611535890336265","-0.00402061016033896","0.0021318014498978","0.000296499761052086","-0.000620844868936198","-0.010200789988193","-0.00565078151381808","0.0192953657152841","0.00447653995370798","-0.00624452582194084","0.0325221569425786","0.0294783556860349","0.0508837204199836","0.0261398076519329","0.0321614940992545","0.0301248365795917","0.0534943517391002","0.0249507561651075","-0.0110897577906954","0.0219306972357039","0.0513058262558056","-0.0454881498233782","0.933861627552575","0.952453520268211","0.951843950015239","0.935080768058519","0.999695214873514","1",NA,"1",NA,"0.563547698872295",NA,"0.956110941786041",NA,"0.566595550137153",NA,"1","0.6562"
"141","Cond45","0.9","0","0","30","1.5","0.4","2","-0.0006257703413921","0.139899661662546","0.000157375254776782","0.0502846881595567","0.00136857548359376","0.00367161973511298","0.00111674062717914","-1.89831278396504e-05","0.00132354489039168","0.00136857548359376","0.0131223324326879","0.00111674062717914","-1.89831278396504e-05","0.0263210320842001","0.0279259229111415","0.0223456790801937","0.0470079375579008","0.0238141456369989","0.0295835098434016","0.0228470517505813","0.0526430680162958","0.0234399890241467","0.0593565676427042","0.0224371194354078","0.119876147543254","-0.0157115278690015","0.955906369080022","0.94393032117583","0.95971692977681","0.95100707675558","1",NA,"0.0430048992923244","1",NA,NA,"0.04028307022319","0.60587915078933",NA,NA,"0","1","0.3674"
"142","Cond46","0.9","0","0.3","30","1.5","0.4","2","-0.000113763937418725","0.140142583904951","0.0733869348610608","0.0507698679648635","0.00148969696699756","0.00182466635489768","2.45877334122368e-05","6.92655062908918e-05","0.00119110931933517","0.00148969696699756","0.00651003536560749","0.000335042381301122","6.92655062908918e-05","0.0234609497144942","0.0284680357849448","0.0228682773945015","0.0473949311836424","0.0226967062454297","0.0296423468088583","0.0227607355961967","0.0515637290107364","0.0232254044660931","0.0412501597505552","-0.0047026628394252","0.0879587272938756","0.0232940504646944","0.951768488745981","0.943729903536977","0.961950696677385","0.959807073954984","1",NA,"0.0482315112540193","1",NA,"0.30010718113612",NA,"0.612540192926045",NA,NA,"0.00107181136120043","1","0.3732"
"143","Cond47","0.9","0.6","0","30","1.5","0.4","2","0.138122450657466","0.14034908932317","0.000378602242978502","0.0504174212436636","0.00320329837229169","0.000716860044693629","0.00197977578740349","0.000314207985594877","0.000755667508864669","0.0115958642387385","0.00255384644157886","0.00197977578740349","0.000314207985594877","0.01498822213085","0.0285023636796747","0.0230382483530611","0.0504433849566845","0.0237592010637244","0.0295285783268253","0.0240304809570999","0.0532344601476909","0.0233055130815265","0.0360045454013504","0.0430689255898654","0.0553308465203716","-0.0190952541283313","0.953768844221106","0.953768844221106","0.953266331658291","0.949246231155779","1","0.994472361809045",NA,"1",NA,NA,"0.0477386934673367","0.608040201005025",NA,NA,"0.0261306532663317","1","0.398"
"144","Cond48","0.9","0.6","0.3","30","1.5","0.4","2","0.13828312617785","0.180003010349554","0.0724504329964994","0.0555383844439444","0.00325512046403659","-0.00108129580702356","0.000220370344711134","0.000132664777036789","0.00132626937884654","0.0117697674112823","-0.00300354923210378","0.00304167049935754","0.00662087610852351","0.0238802297208548","0.0283309727881272","0.0234150569738085","0.0492226370594035","0.0236290945658437","0.0294216273976652","0.0240147930681425","0.0524844223883034","0.0231942565066673","0.0384968994073891","0.0256132664979165","0.0662659606181484","-0.018402654319433","0.951533135509397","0.954500494559842","0.95944609297725","0.939663699307616","1","0.997527200791296",NA,"1",NA,"0.291790306627102",NA,"0.686449060336301",NA,"0.230959446092977",NA,"1","0.4044"
"145","Cond49","0.45","0","0","5","1","0.6","2","0.000202733209043793","0.311578906820731","-0.000490991071571047","0.104118408047343","0.00768235882640001","-0.0293653418316833","0.00479697239769619","-0.00217468938060541","0.00246542756792148","0.00768235882640001","-0.0471234431934426","0.00479697239769619","-0.00217468938060541","0.0236790747588116","0.150821170441329","0.0903642424464815","0.107439862979944","0.102979035320092","0.11237372792098","0.0781553270131171","0.111327588637034","0.0891343968037928","-0.254920727692574","-0.135107815910648","0.0361851323080684","-0.134441330444255","0.846846846846847","0.918918918918919","0.936936936936937","0.90990990990991","1",NA,"0.153153153153153","0.927927927927928",NA,NA,"0.0630630630630631","0.342342342342342",NA,NA,"0.003003003003003","1","0.0666"
"146","Cond50","0.45","0","0.3","5","1","0.6","2","6.3076306377557e-05","0.311481756204728","0.0820170308902485","0.102778732546098","0.0495816723434453","-0.0275801450661449","0.00114797946318361","0.00523101661408273","-0.00207056144446552","0.0495816723434453","-0.044272488703989","0.0139968424938449","0.00523101661408273","-0.0201458160961154","0.141355242547392","0.0747904116817209","0.114133878833107","0.0887452061928486","0.112771547668216","0.0756665050055632","0.110374085124555","0.0860281895184007","-0.20221177767491","0.0117139791604656","-0.0329419603275703","-0.0306159260990802","0.864306784660767","0.932153392330384","0.92330383480826","0.926253687315634","1",NA,"0.135693215339233","0.958702064896755",NA,"0.141592920353982",NA,"0.303834808259587",NA,NA,"0.00294985250737463","1","0.0678"
"147","Cond51","0.45","0.6","0","5","1","0.6","2","0.313680666650426","0.311578630466605","0.000246386025537407","0.103870318744095","-0.0800198233810259","-0.0189230838694073","-0.00528169427698441","-0.00363987052130164","-0.00377783162349148","-0.127549817200245","-0.0303664661486394","-0.00528169427698441","-0.00363987052130164","-0.0363706559214371","0.136693447069478","0.0904059832160921","0.12006424333801","0.0983800205202604","0.106313757915829","0.0856035407982477","0.121436936468936","0.0825944750154986","-0.222246858243375","-0.053120847171867","0.0114329886464332","-0.160454789715264","0.823920265780731","0.950166112956811","0.940199335548173","0.933554817275748","1","0.667774086378738",NA,"0.900332225913621",NA,NA,"0.0598006644518272","0.362126245847176",NA,NA,"0.0132890365448505","1","0.0602"
"148","Cond52","0.45","0.6","0.3","5","1","0.6","2","0.313321732565136","0.378789689546524","0.0825330578300163","0.102309979005399","-0.0724124861384349","-0.0441706314566394","0.0159152305527969","0.00585804610237512","-0.0105165739306734","-0.11555611790092","-0.0583049548015934","0.192834616470598","0.113267244210466","-0.102791282266986","0.138108691122318","0.086062482638419","0.117149527321834","0.0977927348418212","0.103814888478004","0.08416653552001","0.114070801505998","0.084485252743058","-0.248310242937147","-0.0220298910777947","-0.0262803093296176","-0.136078432823133","0.847972972972973","0.929054054054054","0.945945945945946","0.932432432432432","0.989864864864865","0.685810810810811",NA,"0.956081081081081",NA,"0.152027027027027",NA,"0.361486486486487",NA,"0.0439189189189189",NA,"1","0.0592"
"149","Cond53","0.9","0","0","5","1","0.6","2","0.000379595618922366","0.141816264720295","2.91154228036217e-05","0.0505172383523232","0.0403527951435434","-0.00852265955594476","0.0122007064949568","0.00390979547371999","-0.00165179246835653","0.0403527951435434","-0.0300482443701152","0.0122007064949568","0.00390979547371999","-0.0326976003089561","0.116331930443485","0.0728040309015352","0.123885934066694","0.0844006502149646","0.114656600451044","0.0728902099514022","0.114791535334792","0.0822382004272269","-0.0144012910819442","0.00118371261590703","-0.073409453626963","-0.0256212455973982","0.944915254237288","0.961864406779661","0.936440677966102","0.970338983050847","1",NA,"0.0550847457627119","0.516949152542373",NA,NA,"0.0635593220338983","0.10593220338983",NA,NA,"0","1","0.0472"
"150","Cond54","0.9","0","0.3","5","1","0.6","2","0.000129731328648103","0.141143046403568","0.0156002783423383","0.0509883083377277","0.00272476422190387","-0.000914218667529959","-0.00643267793289746","-0.00193005028490402","-0.00143245839391588","0.00272476422190387","-0.00323862454022684","-0.412343792318085","-0.00193005028490402","-0.0280938599576161","0.119403092097433","0.0669355112388398","0.11070134121081","0.0870598988487355","0.112463903460182","0.0725235408641354","0.113136877563803","0.0822650835834199","-0.0581156527469863","0.083483781954789","0.0220009651767043","-0.0550749004848542","0.923344947735192","0.947735191637631","0.951219512195122","0.968641114982578","1",NA,"0.0766550522648084","0.547038327526132",NA,"0.0627177700348432",NA,"0.160278745644599",NA,NA,"0","1","0.0574"
"151","Cond55","0.9","0.6","0","5","1","0.6","2","0.139323572058904","0.140631570432795","-7.30560913877977e-05","0.0512168582127244","0.00905221334919349","0.000837791112537343","-0.00236898688329105","-0.00146192901953145","-0.00692329097827384","0.0324862950878345","0.00297867367177595","-0.00236898688329105","-0.00146192901953145","-0.135176018597599","0.115159765621609","0.0749126298177683","0.118546575947482","0.0749674108893506","0.179837017899788","0.224629931274588","0.186325514979934","0.231888155512221","0.561630634875515","1.99855887880349","0.571749445234752","2.09318612929664","0.937743190661479","0.98443579766537","0.941634241245136","0.968871595330739","1","0.284046692607004",NA,"0.517509727626459",NA,NA,"0.0583657587548638","0.0972762645914397",NA,NA,"0","1","0.0514"
